player,team,agents,inferred_role,role_confidence,rounds,source_url,event_id,rating,acs,kd,kast,adr,kpr,apr,fkpr,fdpr,hs_pct,vct_region,event_name,event_stage,raw_role,team_role,flex_score,distinct_roles,role_scores,official_role_scores,agent_shares,role_explanation,player_key
Xeppaa,C9,"skye,sova,raze",Flex,0.667,253,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.88,186.3,0.81,69.0,126.1,0.62,0.32,0.06,0.09,24.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Flex,Flex,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.333, ""Initiator"": 0.667, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.333, ""Initiator"": 0.667, ""Sentinel"": 0.0}","{""raze"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Mixed Duelist + utility pool: kept as Flex by default instead of true Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Xeppaa__C9
silentzz,KRÜ,"vyse,chamber,phoenix",Flex,0.35,335,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.88,170.8,0.87,70.0,113.6,0.6,0.25,0.09,0.05,27.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Flex,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.0, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""chamber"": 0.333, ""phoenix"": 0.333, ""vyse"": 0.333}",Chamber treated as Sentinel unless the rest of the pool is exclusively Duelist. Duelist + Sentinel-only pool: assigned Sentinel because that utility role is structurally rarer than Duelist. Per-agent rounds were unavailable; agent pool was weighted equally. Team context moved this player from duplicated Sentinel to Flex: stable 5-player teams should normally include a Flex unless they intentionally run two locked Duelist specialists.,silentzz__KRÜ
Okeanos,EG,"omen,kayo,waylay",Flex,1.0,192,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.85,175.3,0.77,64.0,120.7,0.6,0.25,0.06,0.1,36.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Flex,Flex,1.0,3.0,"{""Controller"": 0.333, ""Duelist"": 0.333, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""Controller"": 0.333, ""Duelist"": 0.333, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""kayo"": 0.333, ""omen"": 0.333, ""waylay"": 0.333}",Mixed Duelist + utility pool: kept as Flex by default instead of true Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,Okeanos__EG
koalanoob,FUR,"phoenix,omen,jett",Flex,0.667,360,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.84,181.6,0.82,68.0,120.4,0.63,0.28,0.13,0.12,23.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Flex,Flex,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.333, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""jett"": 0.333, ""omen"": 0.333, ""phoenix"": 0.333}",Mixed Duelist + utility pool: kept as Flex by default instead of true Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,koalanoob__FUR
Zellsis,C9,"tejo,killjoy,vyse",Flex,0.35,253,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.83,167.0,0.79,69.0,115.3,0.57,0.31,0.09,0.1,19.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Flex,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.667}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.667}","{""killjoy"": 0.333, ""tejo"": 0.333, ""vyse"": 0.333}","Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally. Team context moved a duplicated Sentinel to Flex. Stable 5-player teams should include Duelist, Controller/Smoker, Initiator, Sentinel and usually Flex; duplicate Duelist is allowed only for locked Duelist specialists.",Zellsis__C9
Bati,LOUD,"omen,kayo",Flex,0.5,152,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.7,140.0,0.61,66.0,89.9,0.46,0.45,0.03,0.11,20.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Flex,Flex,0.45,2.0,"{""Controller"": 0.5, ""Duelist"": 0.0, ""Initiator"": 0.5, ""Sentinel"": 0.0}","{""Controller"": 0.5, ""Duelist"": 0.0, ""Initiator"": 0.5, ""Sentinel"": 0.0}","{""kayo"": 0.5, ""omen"": 0.5}",No role reaches the primary threshold: classified as Flex. Per-agent rounds were unavailable; agent pool was weighted equally.,Bati__LOUD
trent,G2,"fade,sova",Initiator,1.0,608,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.15,202.1,1.12,77.0,137.2,0.7,0.34,0.06,0.05,31.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.5, ""sova"": 0.5}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,trent__G2
mwzera,KRÜ,"fade,sova",Initiator,1.0,335,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.09,199.6,1.07,76.0,133.9,0.69,0.31,0.06,0.03,21.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.5, ""sova"": 0.5}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,mwzera__KRÜ
blowz,LEV,"sova,fade,skye",Initiator,1.0,543,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.06,181.0,1.09,78.0,125.1,0.62,0.36,0.05,0.03,31.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,blowz__LEV
Verno,MIBR,"fade,skye,sage",Initiator,0.667,323,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.02,178.5,0.98,72.0,120.0,0.63,0.33,0.06,0.07,28.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.667, ""Sentinel"": 0.333}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.667, ""Sentinel"": 0.333}","{""fade"": 0.333, ""sage"": 0.333, ""skye"": 0.333}",Dominant effective role is Initiator (67%). Per-agent rounds were unavailable; agent pool was weighted equally.,Verno__MIBR
Ethan,NRG,"tejo,skye,fade",Initiator,1.0,489,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.0,188.0,0.93,74.0,123.4,0.63,0.39,0.08,0.07,24.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""tejo"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,Ethan__NRG
Paincakes,EG,"sova,fade,skye",Initiator,1.0,67,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.98,183.0,0.86,69.0,120.7,0.63,0.39,0.0,0.07,30.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,Paincakes__EG
cauanzin,LOUD,"fade,sova,skye",Initiator,1.0,311,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.96,170.6,0.88,69.0,117.0,0.59,0.3,0.06,0.06,20.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,cauanzin__LOUD
eeiu,FUR,"fade,sova",Initiator,1.0,360,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.95,179.4,0.93,65.0,120.1,0.65,0.24,0.08,0.04,27.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.5, ""sova"": 0.5}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,eeiu__FUR
vora,100T,"sova,fade,skye",Initiator,1.0,440,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.92,166.8,0.91,73.0,116.4,0.58,0.32,0.05,0.06,25.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,vora__100T
Jackk,C9,"fade,sova",Initiator,1.0,100,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.9,166.4,0.83,73.0,117.4,0.58,0.34,0.03,0.07,29.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.5, ""sova"": 0.5}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,Jackk__C9
P0PPIN,ENVY,"fade,sova,skye",Initiator,1.0,231,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.89,180.6,0.81,67.0,117.2,0.61,0.33,0.04,0.11,18.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,P0PPIN__ENVY
JonahP,SEN,"fade,sova,skye",Initiator,1.0,274,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.88,178.5,0.85,70.0,125.7,0.59,0.27,0.06,0.1,23.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,JonahP__SEN
C0M,EG,"sova,fade,skye",Initiator,1.0,192,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.76,152.4,0.67,65.0,106.0,0.47,0.29,0.04,0.07,21.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,C0M__EG
Less,KRÜ,"viper,cypher",Sentinel,1.0,335,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.21,237.4,1.35,72.0,155.6,0.86,0.24,0.12,0.09,28.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.5, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.5}","{""cypher"": 0.5, ""viper"": 0.5}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",Less__KRÜ
cortezia,SEN,"veto,viper,killjoy",Sentinel,0.667,274,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.15,209.3,1.21,72.0,139.0,0.76,0.2,0.12,0.09,29.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Sentinel,0.15,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""killjoy"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",cortezia__SEN
BABYBAY,G2,"vyse,chamber",Sentinel,1.0,608,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.07,212.4,1.08,76.0,139.1,0.74,0.28,0.1,0.07,22.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""chamber"": 0.5, ""vyse"": 0.5}",Chamber treated as Sentinel unless the rest of the pool is exclusively Duelist. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.,BABYBAY__G2
artzin,FUR,"killjoy,vyse,cypher",Sentinel,1.0,360,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.07,210.5,1.1,71.0,142.5,0.76,0.23,0.07,0.08,24.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""cypher"": 0.333, ""killjoy"": 0.333, ""vyse"": 0.333}",Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.,artzin__FUR
Rossy,ENVY,"viper,tejo,astra",Sentinel,0.333,231,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.07,204.4,1.01,72.0,135.5,0.72,0.32,0.04,0.07,28.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Flex,Sentinel,1.0,3.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.333}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""astra"": 0.333, ""tejo"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. At least three meaningful roles with no dominant primary role: classified as Flex. Per-agent rounds were unavailable; agent pool was weighted equally. Team context assigned Sentinel to keep the mandatory macro roles covered (Duelist, Controller/Smoker, Initiator, Sentinel); previous role was Flex.",Rossy__ENVY
Cryocells,100T,"cypher,viper,chamber",Sentinel,1.0,440,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.07,203.2,1.16,71.0,132.5,0.75,0.23,0.09,0.08,22.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""chamber"": 0.333, ""cypher"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Chamber treated as Sentinel unless the rest of the pool is exclusively Duelist. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",Cryocells__100T
kiNgg,LEV,"astra,viper,breach",Sentinel,0.333,543,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,1.01,174.5,1.1,78.0,112.1,0.62,0.32,0.06,0.04,27.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Flex,Sentinel,1.0,3.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.333}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.333, ""Sentinel"": 0.0}","{""astra"": 0.333, ""breach"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. At least three meaningful roles with no dominant primary role: classified as Flex. Per-agent rounds were unavailable; agent pool was weighted equally. Team context assigned Sentinel to keep the mandatory macro roles covered (Duelist, Controller/Smoker, Initiator, Sentinel); previous role was Flex.",kiNgg__LEV
Darker,LOUD,"vyse,astra,viper",Sentinel,0.667,311,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.98,203.5,0.92,71.0,134.5,0.7,0.32,0.07,0.07,25.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""astra"": 0.333, ""viper"": 0.333, ""vyse"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.",Darker__LOUD
penny,C9,"chamber,viper,vyse",Sentinel,1.0,153,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.94,193.3,1.0,68.0,124.8,0.67,0.24,0.09,0.09,19.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""chamber"": 0.333, ""viper"": 0.333, ""vyse"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Chamber treated as Sentinel unless the rest of the pool is exclusively Duelist. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",penny__C9
skuba,NRG,"astra,viper,cypher",Sentinel,0.667,489,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.9,168.6,0.92,72.0,111.6,0.61,0.24,0.08,0.09,23.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""astra"": 0.333, ""cypher"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.",skuba__NRG
bao,EG,"killjoy,harbor,vyse",Sentinel,0.667,259,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.86,180.7,0.79,68.0,121.3,0.6,0.28,0.08,0.1,31.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""harbor"": 0.333, ""killjoy"": 0.333, ""vyse"": 0.333}",Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.,bao__EG
tex,MIBR,"vyse,astra,chamber",Sentinel,0.667,323,https://www.vlr.gg/event/stats/2860/vct-2026-americas-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2860,0.86,166.8,0.85,66.0,116.1,0.59,0.22,0.08,0.09,34.0,Americas,VCT 2026 Americas Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""astra"": 0.333, ""chamber"": 0.333, ""vyse"": 0.333}",Chamber treated as Sentinel unless the rest of the pool is exclusively Duelist. Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.,tex__MIBR
Smoggy,EDG,"brimstone,harbor,phoenix",Controller,0.667,554,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.2,231.3,1.23,79.0,150.0,0.81,0.39,0.11,0.08,28.0,China,VCT 2026 China Stage 1,Stage 1,Flex,Controller,0.35,2.0,"{""Controller"": 0.667, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.667, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""brimstone"": 0.333, ""harbor"": 0.333, ""phoenix"": 0.333}","Mixed Duelist + utility pool: kept as Flex by default instead of true Duelist. Per-agent rounds were unavailable; agent pool was weighted equally. Team context assigned Controller to keep the mandatory macro roles covered (Duelist, Controller/Smoker, Initiator, Sentinel); previous role was Flex.",Smoggy__EDG
slowly,TYL,"brimstone,astra,omen",Controller,1.0,517,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.2,216.6,1.21,76.0,143.2,0.78,0.34,0.06,0.06,30.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""brimstone"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,slowly__TYL
nephh,BLG,"astra,omen,brimstone",Controller,1.0,259,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.17,215.9,1.18,76.0,128.6,0.76,0.38,0.07,0.07,24.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""brimstone"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,nephh__BLG
deLb,TE,"veto,brimstone,omen",Controller,0.667,406,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.12,211.2,1.1,73.0,138.9,0.76,0.31,0.09,0.09,40.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Controller,0.15,1.0,"{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""brimstone"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,deLb__TE
